iter	MultiClass
125	0.04585539415
126	0.04544118245
127	0.0450824924
128	0.04478257582
129	0.04414588081
130	0.04371373155
131	0.04271208021
132	0.0422009413
133	0.04156239149
134	0.04133424547
135	0.04105235799
136	0.04085990736
137	0.04064144897
138	0.04018422106
139	0.04003663127
140	0.0393269043
141	0.0390329522
142	0.03867357042
143	0.03810706584
144	0.03770682102
145	0.03760153198
146	0.03756614176
147	0.03749750095
148	0.0371937934
149	0.03664675903
150	0.03631777954
151	0.03602920871
152	0.03533997599
153	0.03488300917
154	0.03458742269
155	0.03453510539
156	0.03425899929
157	0.0337907647
158	0.0335152181
159	0.03324154663
160	0.03296014404
161	0.03281348334
162	0.0324484219
163	0.03236310154
164	0.03202553643
165	0.03169159953
166	0.0316337382
167	0.03133102417
168	0.03114287991
169	0.03082128567
170	0.03055128649
171	0.03040669081
172	0.03037272814
173	0.03030743747
174	0.03016663276
175	0.02984396023
176	0.02962628174
177	0.02947972955
178	0.02899110921
179	0.02879430135
180	0.02858625285
181	0.02853415595
182	0.02837102424
183	0.02811771647
184	0.02795974731
185	0.02790582445
186	0.02753213331
187	0.0273777042
188	0.0272492981
189	0.02694968669
190	0.02670861477
191	0.02648013306
192	0.02631683858
193	0.02622389391
194	0.02614526198
195	0.02583337741
196	0.02571146308
197	0.02550204807
198	0.02532012939
199	0.02525967068
200	0.0250684628
201	0.02493541802
202	0.02481080967
203	0.02444182671
204	0.02441590881
205	0.02407726542
206	0.02393027072
207	0.02384668138
208	0.0238129798
209	0.02375788032
210	0.023727044
211	0.0233161299
212	0.02328694153
213	0.02274739244
214	0.02268708632
215	0.02265226746
216	0.02254659356
217	0.02248431396
218	0.02238772583
219	0.02229055108
220	0.02226255629
221	0.02206843397
222	0.02198963759
223	0.02175041368
224	0.02173458693
225	0.02167749023
226	0.02158593072
227	0.02139915127
228	0.02132106696
229	0.02108809068
230	0.021018514
231	0.02081228129
232	0.02054141914
233	0.02053366937
234	0.02045583089
235	0.02031134033
236	0.02014592828
237	0.02000639004
238	0.01988507589
239	0.01974398804
240	0.01966112603
241	0.01949276733
242	0.01940019057
243	0.01932210456
244	0.01913434516
245	0.01893098111
246	0.01874825541
247	0.01872350396
248	0.01860496691
249	0.01846521674
250	0.01835885959
251	0.01821774122
252	0.01809783766
253	0.01799563599
254	0.01785822211
255	0.01781078762
256	0.0177113444
257	0.01766301303
258	0.01758176676
259	0.01748642476
260	0.01737206692
261	0.01727682156
262	0.01717324151
263	0.01706192186
264	0.01702040439
265	0.01696144613
266	0.01687939792
267	0.01676379225
268	0.01668125746
269	0.01663979424
270	0.0165783488
271	0.01647918532
272	0.01641566298
273	0.01633087328
274	0.01626152208
275	0.01613495551
276	0.01604169549
277	0.01598643833
278	0.01588429938
279	0.01584192064
280	0.01578949992
281	0.01570130751
282	0.01566003757
283	0.01560738118
284	0.01556210158
285	0.01548761834
286	0.01539949544
287	0.01528197394
288	0.01520323351
289	0.01511880663
290	0.01509829373
291	0.01505177138
292	0.01503420173
293	0.01493894111
294	0.01488750882
295	0.01486921183
296	0.01481538561
297	0.01478434075
298	0.01476152378
299	0.01466467794
300	0.01459633552
301	0.0145138838
302	0.01450343323
303	0.01439969211
304	0.014372779
305	0.01433660211
306	0.0142938385
307	0.01423284912
308	0.01416419135
309	0.01408481174
310	0.01407268609
311	0.01401912944
312	0.01394461653
313	0.01386601766
314	0.0138369361
315	0.01373318227
316	0.01367397393
317	0.01366151259
318	0.01362570953
319	0.01353581577
320	0.01350854577
321	0.01348706139
322	0.0134073249
323	0.01336040243
324	0.01329015435
325	0.01325113678
326	0.0132200453
327	0.01315750376
328	0.01314949629
329	0.01310595703
330	0.01304609087
331	0.01298011525
332	0.01295504676
333	0.01288881768
334	0.01285602061
335	0.01280236477
336	0.01279541948
337	0.0127557034
338	0.01271492259
339	0.01268938616
340	0.01267611525
341	0.0126166704
342	0.01255225372
343	0.01252780321
344	0.01246572622
345	0.01244856856
346	0.01241343774
347	0.01237206014
348	0.01231563653
349	0.01226588864
350	0.01222091844
351	0.01220843421
352	0.01219347297
353	0.01213690609
354	0.01209074995
355	0.01206810506
356	0.01204282379
357	0.01201329803
358	0.01196468862
359	0.01194500224
360	0.01188674503
361	0.01183470662
362	0.01181248898
363	0.01176245711
364	0.01173105791
365	0.01167000919
366	0.01165770382
367	0.01162364536
368	0.01158061133
369	0.01155978902
370	0.01153042263
371	0.01148830499
372	0.01147756195
373	0.01142904324
374	0.01139113786
375	0.01135525004
376	0.01133981747
377	0.01127078332
378	0.01122556729
379	0.01121965366
380	0.0111999783
381	0.01118020291
382	0.01114426931
383	0.01109104241
384	0.01107754601
385	0.01105294885
386	0.01099569787
387	0.01098088752
388	0.01096808031
389	0.01095074972
390	0.01092567868
391	0.01090270318
392	0.01084324307
393	0.01081504144
394	0.01078958808
395	0.01076972114
396	0.01075004408
397	0.0107268414
398	0.0106939977
399	0.01067585924
400	0.01062335714
401	0.01061202155
402	0.01059825728
403	0.01055172221
404	0.01053242069
405	0.01051159753
406	0.01046603902
407	0.01044143338
408	0.01042454953
409	0.01040468343
410	0.0103973092
411	0.01034840054
412	0.01029449717
413	0.010249538
414	0.01023009491
415	0.01021149529
416	0.01017071448
417	0.01014947171
418	0.01012440745
419	0.01010960642
420	0.01007260471
421	0.01005671522
422	0.0100372857
423	0.01001474084
424	0.009989511278
425	0.009949317932
426	0.009925303989
427	0.009886032104
428	0.009865496318
429	0.009814287821
430	0.009778484768
431	0.00976947954
432	0.009758591546
433	0.009724368625
434	0.009696917216
435	0.009689436171
436	0.009655871921
437	0.009602631463
438	0.00958912913
439	0.009581354777
440	0.009567042881
441	0.009546117995
442	0.009519644843
443	0.009506418864
444	0.00950069597
445	0.009478267246
446	0.009449977451
447	0.009410172356
448	0.009386199951
449	0.009348799811
450	0.009338695102
451	0.009310316298
452	0.009302943759
453	0.009298196581
454	0.009284127977
455	0.00927785831
456	0.009239835951
457	0.009219633314
458	0.009189045376
459	0.009182076348
460	0.009154951308
461	0.00914188385
462	0.009120039198
463	0.009097695245
464	0.009065942552
465	0.009060980055
466	0.009021421644
467	0.008991160923
468	0.008969309489
469	0.008941424052
470	0.008935440911
471	0.00891666158
472	0.008909111023
473	0.008898184035
474	0.008876245287
475	0.00886486223
476	0.008831946479
477	0.008824006822
478	0.008801581489
479	0.00877941725
480	0.008765836928
481	0.008752754211
482	0.008735888163
483	0.008704519484
484	0.008678598192
485	0.008664338854
486	0.008654405382
487	0.0086371816
488	0.008623268975
489	0.008613841587
490	0.008607437981
491	0.008584460788
492	0.008569745382
493	0.00855228085
494	0.008528911167
495	0.008524053786
496	0.008506386651
497	0.008501557244
498	0.008497023688
499	0.008486493429
500	0.008456765069
501	0.008447307163
502	0.008426893446
503	0.008417390611
504	0.008402897305
505	0.008386319478
506	0.008378406101
507	0.008358745999
508	0.008336812337
509	0.008308266534
510	0.00830103302
511	0.008271290249
512	0.008247287326
513	0.008234483507
514	0.008223649767
515	0.008215825399
516	0.008198618571
517	0.008173190647
518	0.008165364583
519	0.008162350972
520	0.008151574877
521	0.008140252007
522	0.008126152039
523	0.008119857788
524	0.00810627238
525	0.008090399
526	0.008084535387
527	0.008076395671
528	0.008068517897
529	0.008054436578
530	0.008033794827
531	0.008018815782
532	0.008001626756
533	0.007986373054
534	0.007973518372
535	0.007958818224
536	0.007949275547
537	0.007933932834
538	0.007925302294
539	0.00792138248
540	0.007913731045
541	0.007905804952
542	0.007899064806
543	0.007882943047
544	0.007871297201
545	0.007868593004
546	0.007859254625
547	0.007844306098
548	0.007829619514
549	0.007813571506
550	0.007798606873
551	0.007789177789
552	0.007782845391
553	0.007766982185
554	0.007762320624
555	0.007738712735
556	0.007736915588
557	0.007725260417
558	0.007710323758
559	0.007707451714
560	0.00769819302
561	0.007685290019
562	0.007680344476
563	0.007669128418
564	0.00766647678
565	0.00765205129
566	0.007643499586
567	0.007640832689
568	0.007638635423
569	0.007624089559
570	0.00761841668
571	0.007616277059
572	0.007596688165
573	0.007588154263
574	0.007586110433
575	0.00757579973
576	0.007573106554
577	0.007559547424
578	0.00754668257
579	0.007543827481
580	0.007539749993
581	0.007530980428
582	0.007528294881
583	0.007520260281
584	0.007512441847
585	0.007505321927
586	0.00749146186
587	0.007475930956
588	0.007469459534
589	0.007468352424
590	0.007460711161
591	0.00745216963
592	0.007448760139
593	0.007443696764
594	0.007430092706
595	0.007425354852
596	0.007418165419
597	0.007402174208
598	0.007379927741
599	0.007361699422
