iter	Passed	Remaining
220	20819	35703
221	20909	35602
222	21004	35510
223	21104	35425
224	21192	35321
225	21280	35216
226	21370	35116
227	21461	35016
228	21550	34913
229	21641	34815
230	21731	34714
231	21821	34613
232	21912	34514
233	22004	34416
234	22102	34328
235	22191	34228
236	22289	34139
237	22393	34060
238	22493	33975
239	22593	33889
240	22689	33799
241	22795	33722
242	22885	33621
243	22982	33532
244	23087	33452
245	23178	33354
246	23283	33275
247	23375	33178
248	23467	33081
249	23561	32985
250	23650	32884
251	23762	32814
252	23867	32735
253	23958	32635
254	24047	32535
255	24137	32434
256	24232	32341
257	24339	32264
258	24451	32192
259	24554	32109
260	24646	32011
261	24768	31952
262	24886	31888
263	24991	31807
264	25082	31707
265	25170	31604
266	25259	31502
267	25349	31402
268	25437	31300
269	25529	31203
270	25617	31100
271	25721	31016
272	25827	30936
273	25936	30858
274	26049	30785
275	26151	30699
276	26256	30616
277	26360	30533
278	26455	30438
279	26564	30359
280	26656	30261
281	26756	30171
282	26862	30089
283	26954	29992
284	27045	29892
285	27135	29792
286	27226	29692
287	27321	29598
288	27413	29500
289	27504	29400
290	27592	29299
291	27682	29199
292	27773	29100
293	27862	28999
294	27954	28902
295	28043	28801
296	28134	28703
297	28229	28608
298	28322	28511
299	28410	28410
300	28504	28314
301	28598	28220
302	28690	28122
303	28780	28022
304	28872	27925
305	28963	27827
306	29056	27731
307	29149	27635
308	29241	27538
309	29331	27439
310	29421	27340
311	29519	27248
312	29612	27152
313	29709	27060
314	29801	26963
315	29891	26864
316	29983	26767
317	30077	26672
318	30168	26574
319	30265	26482
320	30357	26385
321	30452	26291
322	30543	26193
323	30636	26098
324	30729	26001
325	30823	25907
326	30911	25807
327	31002	25709
328	31093	25611
329	31184	25514
330	31276	25418
331	31365	25319
332	31400	25177
333	31468	25061
334	31562	24967
335	31651	24869
336	31742	24772
337	31832	24675
338	31929	24582
339	32033	24495
340	32121	24397
341	32209	24298
342	32297	24199
343	32386	24101
344	32474	24003
345	32568	23908
346	32663	23814
347	32750	23716
348	32846	23623
349	32952	23537
350	33040	23439
351	33132	23343
352	33227	23249
353	33316	23151
354	33407	23055
355	33498	22959
356	33588	22862
357	33679	22766
358	33767	22668
359	33859	22572
360	33953	22479
361	34044	22382
362	34134	22286
363	34225	22189
364	34316	22094
365	34403	21995
366	34495	21900
367	34585	21803
368	34675	21707
369	34766	21611
370	34855	21514
371	34947	21419
372	35038	21323
373	35133	21230
374	35221	21132
375	35312	21037
376	35403	20941
377	35494	20846
378	35584	20749
379	35678	20655
380	35767	20559
381	35865	20467
382	35955	20371
383	36043	20274
384	36133	20178
385	36222	20082
386	36311	19985
387	36402	19890
388	36491	19793
389	36578	19696
390	36670	19601
391	36761	19506
392	36851	19410
393	36943	19315
394	37039	19223
395	37129	19127
396	37218	19031
397	37307	18935
398	37395	18838
399	37487	18743
400	37578	18648
401	37668	18553
402	37772	18464
403	37865	18370
404	37955	18274
405	38045	18179
406	38136	18084
407	38225	17988
408	38317	17894
409	38407	17798
410	38495	17702
411	38586	17607
412	38676	17512
413	38764	17416
414	38854	17320
415	38945	17225
416	39033	17129
417	39123	17034
418	39212	16939
419	39302	16844
420	39392	16748
421	39481	16653
422	39570	16557
423	39659	16462
424	39753	16369
425	39843	16274
426	39936	16180
427	40032	16087
428	40123	15993
429	40211	15897
430	40302	15802
431	40391	15707
432	40479	15612
433	40569	15517
434	40660	15422
435	40753	15329
436	40860	15240
437	40957	15148
438	41047	15053
439	41138	14959
440	41230	14865
441	41321	14770
442	41414	14677
443	41521	14588
444	41630	14500
445	41732	14409
446	41823	14315
447	41919	14222
448	42009	14127
449	42104	14034
450	42201	13942
451	42292	13848
452	42389	13755
453	42484	13662
454	42585	13571
455	42677	13477
456	42771	13383
457	42865	13290
458	42954	13195
459	43051	13102
460	43148	13010
461	43237	12915
462	43328	12820
463	43420	12726
464	43518	12634
465	43622	12543
466	43721	12451
467	43811	12357
468	43910	12265
469	43999	12170
470	44089	12075
471	44179	11980
472	44268	11885
473	44359	11791
474	44451	11697
475	44551	11605
476	44661	11516
477	44760	11424
478	44862	11332
479	44962	11240
480	45064	11149
481	45175	11059
482	45267	10965
483	45365	10872
484	45454	10777
485	45543	10683
486	45635	10589
487	45730	10495
488	45819	10400
489	45910	10306
490	45999	10211
491	46100	10119
492	46202	10027
493	46298	9934
494	46397	9841
495	46505	9751
496	46616	9660
497	46705	9566
498	46809	9474
499	46928	9385
500	47030	9293
501	47131	9200
502	47230	9108
503	47329	9015
504	47419	8920
505	47518	8827
506	47614	8734
507	47707	8639
508	47800	8545
509	47902	8453
510	47998	8359
511	48098	8266
512	48196	8173
513	48300	8081
514	48413	7990
515	48507	7896
516	48601	7802
517	48692	7708
518	48793	7615
519	48907	7524
520	49014	7432
521	49124	7340
522	49228	7247
523	49339	7156
524	49447	7063
525	49551	6971
526	49655	6878
527	49755	6784
528	49848	6690
529	49946	6596
530	50042	6502
531	50143	6409
532	50243	6315
533	50346	6222
534	50447	6129
535	50544	6035
536	50653	5942
537	50766	5850
538	50874	5757
539	50986	5665
540	51095	5572
541	51206	5479
542	51591	5415
543	51701	5322
544	51809	5228
545	51923	5135
546	52038	5042
547	52154	4948
548	52262	4855
549	52368	4760
550	52476	4666
551	52582	4572
552	52681	4477
553	52784	4382
554	52899	4289
555	53005	4194
556	53108	4099
557	53211	4005
558	53308	3909
559	53407	3814
560	53505	3719
561	53609	3624
562	53712	3529
563	53829	3435
564	53943	3341
565	54044	3246
566	54137	3150
567	54232	3055
568	54329	2959
569	54422	2864
570	54525	2769
571	54619	2673
572	54712	2578
573	54804	2482
574	54905	2387
575	55002	2291
576	55097	2196
577	55198	2100
578	55301	2005
579	55403	1910
580	55506	1815
581	55605	1719
582	55708	1624
583	55807	1528
584	55910	1433
585	56005	1338
586	56100	1242
587	56200	1146
588	56303	1051
589	56395	955
590	56491	860
591	56592	764
592	56691	669
593	56782	573
594	56881	477
595	56976	382
596	57069	286
597	57162	191
598	57256	95
599	57363	0
