iter	Logloss
0	0.2866152867
1	0.2452682757
2	0.2210711147
3	0.2076569824
4	0.1907321777
5	0.1810624477
6	0.1676270229
7	0.1641450195
8	0.1564633615
9	0.1513804583
10	0.1491653704
11	0.1451008039
12	0.1423175049
13	0.1350519496
14	0.1331719622
15	0.126594805
16	0.1260449393
17	0.1230919974
18	0.1197532872
19	0.1176884591
20	0.1174719849
21	0.1170228184
22	0.1170077689
23	0.1167737514
24	0.1167600272
25	0.1155177699
26	0.1153914882
27	0.1153538818
28	0.1151793126
29	0.109493478
30	0.105267177
31	0.1046183123
32	0.1021380354
33	0.1020376064
34	0.1019072963
35	0.1015356881
36	0.1015182931
37	0.1014088222
38	0.1012437657
39	0.1012288644
40	0.100129255
41	0.1001246425
42	0.1001230818
43	0.1000873936
44	0.1000852051
45	0.1000834263
46	0.1000826503
47	0.1000786394
48	0.09997238595
49	0.09996562849
50	0.09995680455
51	0.09995365688
52	0.09995213972
53	0.09994843401
54	0.09994798061
55	0.09994790213
56	0.09994758824
57	0.09994117083
58	0.09994058664
59	0.09988738142
60	0.09988331822
61	0.09988261196
62	0.09988250732
63	0.09988242885
64	0.09907587542
65	0.09773845564
66	0.09761006383
67	0.09670195661
68	0.09668941825
69	0.09217556327
70	0.08973449707
71	0.08668541609
72	0.0851797311
73	0.08466495187
74	0.08464665876
75	0.08426592146
76	0.08347324044
77	0.08346583775
78	0.08323877825
79	0.08317883301
80	0.08289699009
81	0.08289057268
82	0.08275592913
83	0.08275228446
84	0.08274639021
85	0.08271790423
86	0.08175066267
87	0.08165621512
88	0.08130152239
89	0.08124802944
90	0.08124131557
91	0.08093111747
92	0.0809269322
93	0.08092245919
94	0.08092121233
95	0.08073706927
96	0.08073505511
97	0.08073337228
98	0.08004040527
99	0.08003458078
100	0.08002770996
101	0.08002634975
102	0.08002444022
103	0.08002308001
104	0.08002267892
105	0.0800226702
106	0.08001579939
107	0.07988309152
108	0.07988238525
109	0.07988167027
110	0.07988080706
111	0.07988061523
112	0.07988040597
113	0.07988003104
114	0.07974522182
115	0.07957489014
116	0.07957284982
117	0.07956991141
118	0.07956965855
119	0.0785997576
120	0.07857230922
121	0.07857188198
122	0.07855276925
123	0.0784288766
124	0.07842770822
125	0.07842637416
126	0.0783450579
127	0.0776146589
128	0.07761337716
129	0.07759946987
130	0.07759807478
131	0.07759705462
132	0.07759694127
133	0.07737111119
134	0.07737072754
135	0.07737057059
136	0.07737005615
137	0.07732152448
138	0.07731301444
139	0.07730894252
140	0.07730714634
141	0.07729044015
142	0.07728996059
143	0.07728931536
144	0.077282741
145	0.07728268869
146	0.07649506487
147	0.07616258894
148	0.07613015311
149	0.07612702288
150	0.07612515695
151	0.07605768694
152	0.07497027588
153	0.07252101789
154	0.07201782663
155	0.0719976763
156	0.0715556379
157	0.07154360962
158	0.07154309082
159	0.07154119437
160	0.07153756714
161	0.07141404506
162	0.07026314872
163	0.0702617885
164	0.07026000541
165	0.07019972011
166	0.07019598389
167	0.07014838954
168	0.07013368879
169	0.06683138166
170	0.0652693525
171	0.06526599121
172	0.06526538522
173	0.06526518032
174	0.06526505389
175	0.06515345546
176	0.06514813668
177	0.06514794922
178	0.06512431117
179	0.06512408883
180	0.06505537633
181	0.0650431257
182	0.06504303414
183	0.06485748291
184	0.06484510585
185	0.06484350586
186	0.0648412868
187	0.06482237462
188	0.06482081822
189	0.06379123361
190	0.06378823853
191	0.06377015032
192	0.06376343209
193	0.06375830514
194	0.06373348563
195	0.06372885132
196	0.06372730364
197	0.06372644479
198	0.06372540283
199	0.06331107875
200	0.06312556676
201	0.06292786516
202	0.06292726789
203	0.062879085
204	0.06279856219
205	0.06275741577
206	0.06275621251
207	0.0627560948
208	0.06275536673
209	0.06275460815
210	0.06275456892
211	0.0626867109
212	0.06248137556
213	0.06248061262
214	0.06247901263
215	0.06244906616
216	0.06244880894
217	0.0624471174
218	0.06243752616
219	0.06243498884
220	0.06243425206
221	0.0624339338
222	0.06243321446
223	0.06232201277
224	0.06232170759
225	0.06232167271
226	0.06232072231
227	0.06231253052
228	0.0623122515
229	0.06231166731
230	0.0623106951
231	0.06230948748
232	0.06230799648
233	0.0623079616
234	0.06217915998
235	0.06217867606
236	0.06190883092
237	0.06097252546
238	0.06026777867
239	0.06017586844
240	0.060145704
241	0.05957668195
242	0.05957333374
243	0.05935234288
244	0.05840143694
245	0.05839991978
246	0.05748178973
247	0.05743568202
248	0.05741974749
249	0.05741939
250	0.05741937256
251	0.05575591169
252	0.05562204415
253	0.05561989049
254	0.0556141401
255	0.05560936628
256	0.05550559344
257	0.05357860892
258	0.05203285871
259	0.0514070609
260	0.05138558088
261	0.05136950248
262	0.05116813878
263	0.05080032349
264	0.05079559326
265	0.05079558018
266	0.05079513114
267	0.05079513114
268	0.05079511806
269	0.05079495675
270	0.05079470389
271	0.0507946603
272	0.05079462978
273	0.05079459926
274	0.05062584577
275	0.05062530518
276	0.05052772304
277	0.0499487915
278	0.04986258371
279	0.04930740792
280	0.04929651751
281	0.04927864293
282	0.04927706473
283	0.0492694397
284	0.04926147025
285	0.0492537493
286	0.04925237601
287	0.04909595598
288	0.049089665
289	0.0490890067
290	0.04908899362
291	0.0490890067
292	0.04908847046
293	0.04908847918
294	0.04908836583
295	0.04908834839
296	0.04908831787
297	0.04906581334
298	0.04904094587
299	0.04904024833
300	0.04902915737
301	0.04901975359
302	0.04901568168
303	0.04901556832
304	0.04901354109
305	0.04901320539
306	0.0490052403
307	0.04900268555
308	0.04900241525
309	0.04900236729
310	0.0490018267
311	0.04887663923
312	0.04887250192
313	0.04877719988
314	0.04876730347
315	0.04876728167
316	0.04876400321
317	0.04876375471
318	0.04876364572
319	0.04876313128
320	0.04874036516
321	0.04871783011
322	0.04871737235
323	0.04871501378
324	0.04871471732
325	0.04871310425
326	0.04871311297
327	0.04871287319
328	0.04871256801
329	0.04871221924
330	0.04871201869
331	0.04871201869
332	0.04871202741
333	0.04871201433
334	0.04871192714
335	0.04871175276
336	0.0487116394
337	0.04871136911
338	0.04870388358
339	0.04870373971
340	0.04870373535
341	0.04870373099
342	0.04870373099
343	0.04870373535
344	0.04870373099
345	0.04870359584
346	0.04870312064
347	0.04870265416
348	0.04857107108
349	0.04825516619
350	0.04825464739
351	0.04825332642
352	0.04825330898
353	0.04825322614
354	0.04825299508
355	0.04825286429
356	0.04825258527
357	0.04825247192
358	0.0482524632
359	0.04825241089
360	0.04825236293
361	0.04825233241
362	0.04825165231
363	0.04825127738
364	0.04825116839
365	0.04825083705
366	0.04825044468
367	0.04825044468
368	0.04825032261
369	0.0482502703
370	0.04825023106
371	0.0482502049
372	0.04825018747
373	0.0482485308
374	0.048248509
375	0.04824832153
376	0.04824757603
377	0.0482474714
378	0.04824737985
379	0.04824729265
380	0.04824727522
381	0.04824513027
382	0.04824510411
383	0.04824496896
384	0.04824497768
385	0.04824489485
386	0.04824481637
387	0.0482446507
388	0.04824463327
389	0.04824462455
390	0.04824455479
391	0.04824428449
392	0.04824421474
393	0.04824414063
394	0.04824381801
395	0.04823438808
396	0.0482343532
397	0.04823431396
398	0.04823430961
399	0.04823424421
400	0.04823424421
401	0.04823403931
402	0.04823396083
403	0.0482339216
404	0.04823390416
405	0.04823389544
406	0.04823386928
407	0.04823379953
408	0.04823375593
409	0.04823370361
410	0.04823369489
411	0.04823364694
412	0.0482336077
413	0.0482335641
414	0.04823353359
415	0.04823352923
416	0.04823351179
417	0.04823280116
418	0.04823277937
419	0.04823270089
420	0.04823270089
421	0.04823269217
422	0.0482326573
423	0.04823262678
424	0.04823251779
425	0.04823247419
426	0.04823245675
427	0.04823241752
428	0.04823239136
429	0.04823239136
430	0.04823235212
431	0.04823235212
432	0.04823233468
433	0.0482323216
434	0.04823223441
435	0.04822749547
436	0.04816625977
437	0.04816618565
438	0.04816606794
439	0.04816588048
440	0.0481607666
441	0.04816055734
442	0.04815365165
443	0.04815359933
444	0.04815344238
445	0.04811572266
446	0.04811553955
447	0.04810795811
448	0.04810784912
449	0.04810769653
450	0.04810107422
451	0.04810105242
452	0.04804143415
453	0.04799768502
454	0.04758840942
455	0.04758346994
456	0.04758029175
457	0.04753517369
458	0.04753373064
459	0.04734603882
460	0.04734574236
461	0.04734575108
462	0.04734573364
463	0.04734465681
464	0.04709794835
465	0.04701496669
466	0.04701348441
467	0.04699580601
468	0.04687534441
469	0.04687486485
470	0.04687465123
471	0.04686901855
472	0.0468690142
473	0.0468687439
474	0.04686863491
475	0.04686863055
476	0.04686631557
477	0.04686616734
478	0.04686591012
479	0.0468659014
480	0.04686575753
481	0.04683630371
482	0.04683613804
483	0.04671579415
484	0.04671561541
485	0.04671508353
486	0.04671501378
487	0.0466439209
488	0.04664387294
489	0.04663840158
490	0.0466383885
491	0.04663829259
492	0.04663829259
493	0.04663826643
494	0.04663818795
495	0.04658026995
496	0.04655732073
497	0.04655730329
498	0.04655661883
499	0.04641836112
500	0.04612480818
501	0.04588427298
502	0.04585636684
503	0.04585593087
504	0.04585581752
505	0.04585556902
506	0.04585515921
507	0.04585497611
508	0.04585446603
509	0.04581210327
510	0.04581154088
511	0.04581118774
512	0.04580530221
513	0.0458021153
514	0.04494267491
515	0.044942579
516	0.04494244385
517	0.04494216047
518	0.04494214303
519	0.04492483085
520	0.04492480033
521	0.04492479161
522	0.04492476981
523	0.04492464774
524	0.04492446463
525	0.0449191415
526	0.04491910226
527	0.04491898891
528	0.04491892351
529	0.0449188494
530	0.04491883632
531	0.04491874477
532	0.04491873169
533	0.04491871425
534	0.04491871861
535	0.0449186445
536	0.04491850063
537	0.04491846139
538	0.04491839164
539	0.04491832624
540	0.04491826957
541	0.04491822161
542	0.04491822161
543	0.04491819981
544	0.04491815622
545	0.04491805158
546	0.04491780308
547	0.04491780308
548	0.04491778564
549	0.04491777257
550	0.04491773769
551	0.04491772897
552	0.04491767665
553	0.04491714042
554	0.04461386544
555	0.04461096627
556	0.0446109314
557	0.04461093576
558	0.0446108442
559	0.04461079625
560	0.04461070469
561	0.04456540789
562	0.04431744385
563	0.0426459525
564	0.04226998029
565	0.04215398298
566	0.0421536996
567	0.04214862497
568	0.04214577811
569	0.0421456386
570	0.04197316197
571	0.04197264317
572	0.04197265189
573	0.04197265189
574	0.04195891898
575	0.04195872716
576	0.04195869664
577	0.04195865304
578	0.04195831735
579	0.04195829119
580	0.04195827375
581	0.04195823887
582	0.04195533098
583	0.04195084926
584	0.0419024571
585	0.04190195574
586	0.04184780884
587	0.04182668631
588	0.04173594012
589	0.04173437936
590	0.04172579956
591	0.04170025635
592	0.04169989014
593	0.04169985962
594	0.04169938006
595	0.04169904872
596	0.04169893537
597	0.0416988787
598	0.04169888742
599	0.04166274588
