iter	Passed	Remaining
344	32369	23924
345	32457	23827
346	32546	23730
347	32637	23634
348	32730	23539
349	32820	23443
350	32912	23347
351	33008	23256
352	33107	23166
353	33198	23070
354	33287	22973
355	33377	22876
356	33466	22779
357	33555	22682
358	33643	22585
359	33732	22488
360	33823	22392
361	33911	22295
362	34002	22200
363	34094	22105
364	34189	22012
365	34279	21916
366	34371	21821
367	34460	21725
368	34549	21628
369	34638	21532
370	34731	21437
371	34823	21343
372	34912	21247
373	35003	21152
374	35102	21061
375	35193	20966
376	35287	20872
377	35382	20780
378	35474	20685
379	35564	20590
380	35658	20496
381	35747	20400
382	35837	20304
383	35931	20211
384	36031	20121
385	36119	20025
386	36208	19928
387	36302	19835
388	36413	19751
389	36512	19660
390	36619	19574
391	36717	19482
392	36806	19386
393	36898	19291
394	36987	19196
395	37079	19101
396	37124	18983
397	37216	18888
398	37309	18794
399	37399	18699
400	37488	18604
401	37578	18508
402	37671	18415
403	37765	18321
404	37863	18230
405	37954	18136
406	38056	18046
407	38150	17953
408	38242	17859
409	38342	17768
410	38441	17677
411	38532	17583
412	38623	17488
413	38716	17394
414	38809	17300
415	38900	17205
416	38989	17110
417	39078	17015
418	39166	16919
419	39256	16824
420	39357	16734
421	39449	16639
422	39550	16549
423	39651	16459
424	39753	16369
425	39858	16280
426	39950	16186
427	40042	16091
428	40133	15997
429	40225	15903
430	40320	15810
431	40417	15717
432	40512	15624
433	40606	15531
434	40703	15439
435	40796	15345
436	40888	15251
437	40979	15156
438	41070	15062
439	41161	14967
440	41253	14873
441	41343	14778
442	41435	14684
443	41529	14591
444	41622	14497
445	41715	14404
446	41805	14309
447	41904	14217
448	41995	14123
449	42084	14028
450	42177	13934
451	42270	13840
452	42371	13749
453	42474	13659
454	42580	13569
455	42680	13478
456	42776	13385
457	42876	13293
458	42975	13201
459	43070	13108
460	43173	13017
461	43277	12926
462	43383	12837
463	43493	12748
464	43546	12642
465	43579	12531
466	43614	12421
467	43716	12330
468	43815	12238
469	43922	12148
470	44031	12059
471	44143	11971
472	44251	11881
473	44354	11790
474	44452	11697
475	44548	11604
476	44643	11511
477	44745	11420
478	44847	11328
479	44939	11234
480	45038	11142
481	45130	11048
482	45229	10956
483	45320	10862
484	45410	10767
485	45501	10673
486	45595	10579
487	45692	10486
488	45784	10392
489	45876	10298
490	45966	10204
491	46058	10110
492	46148	10015
493	46242	9922
494	46335	9828
495	46425	9734
496	46524	9641
497	46627	9550
498	46720	9456
499	46816	9363
500	46907	9269
501	46997	9174
502	47087	9080
503	47177	8986
504	47267	8891
505	47357	8797
506	47446	8703
507	47538	8609
508	47626	8514
509	47718	8420
510	47812	8327
511	47913	8235
512	48534	8230
513	48627	8136
514	48719	8041
515	48817	7946
516	48914	7852
517	49008	7758
518	49104	7663
519	49194	7568
520	49288	7473
521	49382	7379
522	49474	7284
523	49572	7189
524	49695	7099
525	49812	7007
526	49929	6916
527	50029	6822
528	50137	6729
529	50245	6636
530	50362	6544
531	50477	6452
532	50589	6359
533	50717	6268
534	50840	6176
535	50945	6083
536	51071	5991
537	51185	5898
538	51299	5805
539	51414	5712
540	51527	5619
541	51654	5527
542	51756	5432
543	51869	5339
544	51975	5245
545	52086	5151
546	52212	5058
547	52318	4964
548	52436	4871
549	52540	4776
550	52652	4682
551	52755	4587
552	52858	4492
553	52961	4397
554	53093	4304
555	53204	4210
556	53336	4117
557	53437	4022
558	53538	3926
559	53638	3831
560	53736	3735
561	53842	3640
562	53947	3545
563	54046	3449
564	54148	3354
565	54250	3258
566	54354	3163
567	54469	3068
568	54575	2973
569	54675	2877
570	54775	2781
571	54872	2686
572	54968	2590
573	55106	2496
574	55203	2400
575	55298	2304
576	55400	2208
577	55497	2112
578	55594	2016
579	55697	1920
580	55803	1824
581	55908	1729
582	56017	1633
583	56127	1537
584	56233	1441
585	56347	1346
586	56478	1250
587	56589	1154
588	56696	1058
589	56807	962
590	56905	866
591	57003	770
592	57105	674
593	57200	577
594	57306	481
595	57422	385
596	57523	289
597	57648	192
598	57768	96
599	57867	0
