iter	Logloss
415	0.1129144985
416	0.1129143851
417	0.1129143502
418	0.1129142282
419	0.1129140625
420	0.1128837629
421	0.1128835188
422	0.11288351
423	0.1128834752
424	0.1128834752
425	0.1128834316
426	0.1128825596
427	0.1128824724
428	0.1128824724
429	0.1128824201
430	0.1128822893
431	0.1128822457
432	0.1128820975
433	0.1128819929
434	0.112881897
435	0.1128784616
436	0.1128784092
437	0.1128783569
438	0.1128783133
439	0.1128780779
440	0.112877546
441	0.1128768049
442	0.1128767613
443	0.1128767003
444	0.1128766567
445	0.1128766392
446	0.1128766218
447	0.1120238124
448	0.1120198451
449	0.1120198539
450	0.1120184413
451	0.1120153896
452	0.1120117362
453	0.1120117449
454	0.1120117188
455	0.1120116664
456	0.1120116664
457	0.112009504
458	0.1119921177
459	0.1119902693
460	0.1119902257
461	0.1119901559
462	0.1119894845
463	0.1119872349
464	0.1119872524
465	0.1119872524
466	0.1119872349
467	0.1119862235
468	0.1119861189
469	0.111712568
470	0.1116355068
471	0.1116263777
472	0.1116259504
473	0.1116258632
474	0.1116258545
475	0.1116258283
476	0.1116253662
477	0.1116241891
478	0.1116241891
479	0.1116241804
480	0.1112293614
481	0.1112276611
482	0.1112017473
483	0.1112017212
484	0.1112012416
485	0.1112009801
486	0.1111723982
487	0.1110214495
488	0.1110203945
489	0.1110202985
490	0.1110202811
491	0.1110064087
492	0.1110058594
493	0.1109930682
494	0.1109930333
495	0.1109930071
496	0.1109238804
497	0.1108032575
498	0.1108031791
499	0.1107860892
500	0.1107637155
501	0.1107635672
502	0.1107534267
503	0.1107527117
504	0.1107526332
505	0.1107526071
506	0.1107517787
507	0.11075177
508	0.1107516915
509	0.1107516392
510	0.1107515869
511	0.1107513515
512	0.1107513515
513	0.1107513515
514	0.1107513253
515	0.1107512207
516	0.110751055
517	0.1107509417
518	0.1107489188
519	0.1107489014
520	0.1107483869
521	0.1107483782
522	0.1107481864
523	0.1107480382
524	0.110747576
525	0.110740496
526	0.1107386998
527	0.1107369385
528	0.1107369385
529	0.1107364676
530	0.1107361973
531	0.1107361973
532	0.1107320644
533	0.1106042568
534	0.1105533534
535	0.1105001221
536	0.1104909232
537	0.1104903303
538	0.1104903128
539	0.1104900164
540	0.1104900077
541	0.11048863
542	0.110482169
543	0.1104819074
544	0.1104819162
545	0.1104775042
546	0.1104774344
547	0.1104762137
548	0.1104752197
549	0.1104750453
550	0.1104748797
551	0.1103738055
552	0.1103666905
553	0.1103666556
554	0.1102931693
555	0.1102925589
556	0.1102925851
557	0.1102901437
558	0.1102655378
559	0.1102277396
560	0.1101606009
561	0.1101606097
562	0.1101446882
563	0.1101438511
564	0.1101436419
565	0.1101434588
566	0.1101381574
567	0.11013814
568	0.1101368321
569	0.1101365705
570	0.1101346436
571	0.1101230818
572	0.1101229248
573	0.1101229248
574	0.1101228725
575	0.1101228812
576	0.1101169259
577	0.110114066
578	0.1101136562
579	0.1101120954
580	0.1101121041
581	0.1101119123
582	0.1101098546
583	0.1101084769
584	0.1101074568
585	0.1100989293
586	0.1100113874
587	0.110005624
588	0.110005031
589	0.1092364328
590	0.1092334943
591	0.1092271467
592	0.1092233538
593	0.1092233189
594	0.1092229876
595	0.1091104126
596	0.1090683768
597	0.1090250157
598	0.1090153896
599	0.1090140206
