iter	Passed	Remaining
427	26568	10677
428	26633	10616
429	26691	10552
430	26746	10487
431	26806	10424
432	26867	10362
433	26930	10300
434	26988	10237
435	27049	10174
436	27109	10111
437	27163	10046
438	27219	9982
439	27280	9920
440	27347	9859
441	27405	9796
442	27463	9733
443	27523	9670
444	27584	9608
445	27639	9543
446	27707	9483
447	27768	9421
448	27831	9359
449	27886	9295
450	27948	9233
451	28012	9172
452	28075	9110
453	28139	9049
454	28204	8988
455	28271	8927
456	28334	8866
457	28394	8803
458	28453	8740
459	28511	8677
460	28567	8613
461	28620	8549
462	28675	8484
463	28735	8422
464	28799	8361
465	28859	8298
466	28920	8236
467	28983	8174
468	29047	8113
469	29102	8049
470	29162	7987
471	29227	7926
472	29285	7863
473	29353	7802
474	29414	7740
475	29480	7679
476	29539	7617
477	29600	7554
478	29658	7492
479	29726	7431
480	29784	7368
481	29833	7303
482	29888	7240
483	29942	7176
484	29997	7112
485	30055	7050
486	30120	6989
487	30181	6926
488	30254	6867
489	30310	6804
490	30369	6741
491	30435	6680
492	30501	6619
493	30556	6556
494	30621	6495
495	30681	6433
496	30751	6373
497	30809	6310
498	30866	6247
499	30922	6184
500	30986	6123
501	31048	6061
502	31102	5997
503	31164	5936
504	31228	5874
505	31285	5811
506	31344	5749
507	31406	5687
508	31470	5626
509	31532	5564
510	31599	5503
511	31665	5442
512	31725	5380
513	31787	5318
514	31852	5257
515	31918	5196
516	31974	5133
517	32040	5072
518	32101	5010
519	32162	4948
520	32222	4885
521	32284	4824
522	32339	4761
523	32402	4699
524	32457	4636
525	32523	4575
526	32583	4513
527	32645	4451
528	32706	4389
529	32762	4327
530	32820	4264
531	32881	4202
532	32940	4140
533	33000	4078
534	33059	4016
535	33118	3954
536	33181	3892
537	33237	3830
538	33295	3768
539	33364	3707
540	33426	3645
541	33486	3583
542	33542	3521
543	33604	3459
544	33659	3396
545	33726	3335
546	33789	3273
547	33853	3212
548	33915	3150
549	33977	3088
550	34035	3026
551	34097	2965
552	34157	2903
553	34216	2841
554	34276	2779
555	34335	2717
556	34389	2654
557	34448	2592
558	34510	2531
559	34573	2469
560	34638	2408
561	34705	2346
562	34773	2285
563	34831	2223
564	34893	2161
565	34952	2099
566	35016	2037
567	35071	1975
568	35133	1914
569	35196	1852
570	35256	1790
571	35312	1728
572	35373	1666
573	35435	1605
574	35501	1543
575	35556	1481
576	35615	1419
577	35676	1357
578	35739	1296
579	35805	1234
580	35871	1173
581	35929	1111
582	35990	1049
583	36046	987
584	36107	925
585	36165	864
586	36222	802
587	36278	740
588	36340	678
589	36401	616
590	36470	555
591	36526	493
592	36587	431
593	36650	370
594	36719	308
595	36782	246
596	36841	185
597	36899	123
598	36961	61
599	37017	0
