iter	Passed	Remaining
189	43767	94444
190	44019	94262
191	44272	94078
192	44519	93883
193	44620	93380
194	44687	92811
195	44952	92658
196	45205	92475
197	45448	92275
198	45702	92093
199	45948	91897
200	46208	91726
201	46454	91529
202	46703	91337
203	46961	91160
204	47204	90955
205	47446	90747
206	47488	90160
207	47740	89971
208	47986	89774
209	48234	89578
210	48481	89380
211	48525	88810
212	48772	88615
213	49028	88435
214	49071	87872
215	49316	87673
216	49562	87476
217	49808	87278
218	49868	86757
219	50116	86564
220	50368	86378
221	50465	85927
222	50725	85756
223	50977	85569
224	51223	85372
225	51471	85179
226	51712	84972
227	51966	84788
228	52211	84587
229	52459	84390
230	52704	84190
231	52953	83995
232	53201	83797
233	53452	83604
234	53750	83484
235	54123	83478
236	54389	83305
237	54642	83112
238	54888	82906
239	55133	82700
240	55460	82615
241	55769	82502
242	56064	82366
243	56378	82256
244	56421	81754
245	56677	81559
246	56932	81365
247	57190	81173
248	57447	80979
249	57710	80794
250	57962	80592
251	58213	80389
252	58465	80188
253	58514	79708
254	58760	79499
255	59012	79297
256	59258	79087
257	59510	78885
258	59758	78678
259	60007	78471
260	60254	78261
261	60503	78054
262	60768	77867
263	61017	77659
264	61279	77466
265	61345	77027
266	61598	76825
267	61850	76620
268	62097	76410
269	62145	75955
270	62185	75495
271	62438	75293
272	62478	74837
273	62728	74633
274	62983	74435
275	63231	74228
276	63489	74032
277	63737	73825
278	63988	73620
279	64240	73417
280	64491	73213
281	64740	73005
282	64991	72799
283	65233	72584
284	65483	72376
285	65732	72167
286	65776	71735
287	66024	71526
288	66283	71329
289	66322	70896
290	66389	70496
291	66632	70283
292	66883	70079
293	67129	69869
294	67194	69472
295	67436	69259
296	67683	69050
297	67728	68637
298	67772	68225
299	68014	68014
300	68260	67806
301	68307	67402
302	68547	67190
303	68796	66985
304	69047	66783
305	69294	66577
306	69542	66371
307	69788	66162
308	70046	65966
309	70290	65755
310	70330	65355
311	70573	65144
312	70613	64747
313	70862	64543
314	71113	64341
315	71362	64136
316	71612	63931
317	71862	63726
318	72118	63527
319	72166	63145
320	72415	62941
321	72662	62733
322	72903	62521
323	73147	62310
324	73410	62116
325	73668	61917
326	73917	61711
327	74161	61499
328	74431	61310
329	74684	61105
330	74936	60900
331	75188	60694
332	75443	60491
333	75492	60123
334	75737	59911
335	75987	59704
336	76239	59498
337	76486	59288
338	76748	59089
339	77003	58884
340	77254	58676
341	77306	58318
342	77558	58112
343	77805	57901
344	78064	57699
345	78316	57492
346	78561	57279
347	78814	57072
348	79063	56862
349	79315	56654
350	79571	56448
351	79816	56234
352	79862	55881
353	80115	55673
354	80360	55460
355	80608	55248
356	80854	55035
357	81110	54828
358	81355	54614
359	81597	54398
360	81849	54188
361	82098	53976
362	82345	53762
363	82589	53547
364	82845	53338
365	83092	53124
366	83338	52909
367	83589	52697
368	83840	52485
369	84088	52270
370	84331	52053
371	84581	51840
372	84831	51626
373	85078	51411
374	85178	51107
375	85430	50894
376	85683	50682
377	85935	50470
378	86187	50257
379	86438	50043
380	86692	49831
381	86738	49499
382	86987	49285
383	87235	49070
384	87496	48861
385	87750	48649
386	88000	48434
387	88070	48120
388	88322	47907
389	88576	47694
390	88819	47476
391	89063	47257
392	89104	46932
393	89350	46716
394	89596	46499
395	89854	46288
396	89900	45969
397	90119	45738
398	90373	45526
399	90617	45308
400	90865	45092
401	91116	44878
402	91364	44661
403	91612	44445
404	91863	44230
405	92109	44012
406	92352	43793
407	92602	43577
408	92850	43360
409	93100	43144
410	93347	42926
411	93594	42707
412	93846	42492
413	94101	42277
414	94347	42058
415	94593	41839
416	94855	41627
417	95097	41406
418	95342	41186
419	95586	40965
420	95835	40747
421	95935	40465
422	96180	40245
423	96234	39946
424	96480	39727
425	96727	39508
426	96972	39288
427	97218	39069
428	97471	38852
429	97721	38633
430	97968	38414
431	98214	38194
432	98465	37976
433	98710	37755
434	98963	37537
435	99218	37320
436	99473	37103
437	99724	36884
438	99975	36665
439	100222	36444
440	100320	36169
441	100579	35953
442	100822	35731
443	101071	35511
444	101322	35291
445	101572	35071
446	101614	34780
447	101860	34559
448	102111	34340
449	102357	34119
450	102607	33899
451	102858	33679
452	103105	33457
453	103350	33236
454	103599	33015
455	103846	32793
456	104092	32571
457	104341	32350
458	104588	32128
459	104832	31905
460	105083	31684
461	105325	31460
462	105570	31237
463	105815	31014
464	106064	30792
465	106312	30570
466	106558	30347
467	106607	30068
468	106853	29846
469	107109	29626
470	107361	29404
471	107608	29182
472	107855	28959
473	108111	28738
474	108367	28517
475	108613	28294
476	108861	28071
477	109108	27847
478	109357	27624
479	109605	27401
480	109863	27180
481	110119	26958
482	110372	26736
483	110625	26513
484	110872	26289
485	111131	26067
486	111382	25844
487	111624	25618
488	111868	25393
489	112121	25170
490	112369	24945
491	112618	24721
492	112874	24498
493	113118	24272
494	113370	24048
495	113621	23823
496	113865	23597
497	114116	23373
498	114364	23147
499	114418	22883
500	114460	22617
501	114712	22394
502	114811	22140
503	114909	21887
504	115160	21663
505	115416	21440
506	115456	21178
507	115702	20954
508	115954	20730
509	116200	20505
510	116449	20281
511	116701	20058
512	116960	19835
513	117206	19610
514	117453	19385
515	117709	19161
516	117957	18937
517	118210	18712
518	118463	18488
519	118716	18264
520	118964	18038
521	119217	17814
522	119461	17588
523	119711	17362
524	119960	17137
525	120002	16882
526	120253	16657
527	120504	16432
528	120762	16208
529	121007	15982
530	121264	15757
531	121509	15531
532	121757	15305
533	122006	15079
534	122251	14852
535	122299	14602
536	122548	14377
537	122802	14151
538	123047	13925
539	123293	13699
540	123534	13472
541	123599	13226
542	123697	12984
543	123952	12759
544	124208	12534
545	124460	12309
546	124710	12083
547	124958	11857
548	125023	11614
549	125270	11388
550	125519	11162
551	125773	10936
552	126020	10710
553	126276	10485
554	126521	10258
555	126774	10032
556	127027	9806
557	127072	9564
558	127320	9338
559	127566	9111
560	127814	8885
561	128062	8659
562	128308	8432
563	128558	8205
564	128812	7979
565	129064	7752
566	129321	7526
567	129565	7299
568	129811	7072
569	129860	6834
570	130112	6608
571	130361	6381
572	130406	6144
573	130651	5918
574	130896	5691
575	131148	5464
576	131404	5237
577	131647	5010
578	131893	4783
579	132140	4556
580	132387	4329
581	132632	4102
582	132882	3874
583	133127	3647
584	133165	3414
585	133407	3187
586	133652	2959
587	133894	2732
588	133965	2501
589	134211	2274
590	134255	2044
591	134308	1814
592	134555	1588
593	134804	1361
594	134857	1133
595	134904	905
596	134945	678
597	134999	451
598	135242	225
599	135485	0
