iter	Logloss
172	0.1059569964
173	0.1059334194
174	0.1058537946
175	0.1057065691
176	0.1053501413
177	0.1048274711
178	0.1047488665
179	0.1047487531
180	0.1047365025
181	0.1043808245
182	0.1038273141
183	0.1032837088
184	0.1031072475
185	0.1030040196
186	0.1029222674
187	0.1022839355
188	0.101630528
189	0.1015945871
190	0.101539202
191	0.1014971924
192	0.1014547904
193	0.1014482422
194	0.1014457223
195	0.1008193185
196	0.1006641497
197	0.1006435896
198	0.1004290161
199	0.1004058489
200	0.1001715785
201	0.1001531634
202	0.1000867746
203	0.1000543387
204	0.1000424369
205	0.100037275
206	0.1000349034
207	0.09998148019
208	0.09996294294
209	0.0998929269
210	0.09988868931
211	0.0998878261
212	0.09988467843
213	0.09980155727
214	0.09980140904
215	0.0997938494
216	0.09974852644
217	0.09967476981
218	0.09967272077
219	0.09963666643
220	0.09932110596
221	0.09931787109
222	0.09922239467
223	0.09916872733
224	0.09912273298
225	0.09909788295
226	0.09909359305
227	0.09904977853
228	0.09903692627
229	0.09901184082
230	0.09898723493
231	0.098970738
232	0.09891753278
233	0.09889079067
234	0.09887869699
235	0.09854248919
236	0.0983704398
237	0.09832727051
238	0.09831456648
239	0.09818593052
240	0.09812800816
241	0.0980481393
242	0.09804506138
243	0.09795138986
244	0.09795073591
245	0.09792946952
246	0.09781409563
247	0.09778316825
248	0.09773556955
249	0.09732401821
250	0.09727688163
251	0.09723837716
252	0.09721086775
253	0.09720975167
254	0.09720247105
255	0.09714778355
256	0.09713885498
257	0.09710548619
258	0.09709729876
259	0.09707253592
260	0.09705466134
261	0.09698472377
262	0.09655548096
263	0.09653231376
264	0.09632635498
265	0.09632260568
266	0.09628871373
267	0.09622143555
268	0.09621637835
269	0.09621431187
270	0.09621420724
271	0.09609527588
272	0.09609527588
273	0.09606348528
274	0.09590485491
275	0.09588051932
276	0.09583803013
277	0.09582501221
278	0.09580078997
279	0.09577285331
280	0.09573474993
281	0.09571658761
282	0.09570981271
283	0.09569796317
284	0.09567732457
285	0.09566844831
286	0.09566795131
287	0.09566519601
288	0.09566285924
289	0.09566287667
290	0.09566210937
291	0.09564911761
292	0.09562799072
293	0.09561494664
294	0.09561405727
295	0.09560755266
296	0.09560242571
297	0.09560214669
298	0.09560213797
299	0.09559529332
300	0.09559092494
301	0.09559055001
302	0.09558731515
303	0.09558483015
304	0.09551794434
305	0.09551631383
306	0.09547184535
307	0.09546932547
308	0.09518907819
309	0.09517729841
310	0.09517725481
311	0.09517570278
312	0.0951757115
313	0.09516247559
314	0.09501398577
315	0.09497248186
316	0.09496943011
317	0.09491077532
318	0.09486430141
319	0.09486397008
320	0.09485929653
321	0.09483501325
322	0.09483153425
323	0.09482625035
324	0.09462446812
325	0.09437461635
326	0.09432124547
327	0.09431293597
328	0.09381761823
329	0.09373791504
330	0.09372323172
331	0.09369875663
332	0.09354374477
333	0.09354187884
334	0.09353861782
335	0.09349180385
336	0.09339832415
337	0.09336995152
338	0.09313317871
339	0.09284204102
340	0.09283634731
341	0.09283267648
342	0.09274012974
343	0.09272604806
344	0.09260584368
345	0.09249690465
346	0.09248775809
347	0.09242340088
348	0.09240229143
349	0.09229444231
350	0.09224453299
351	0.09223185512
352	0.09223069545
353	0.09220241002
354	0.09219801549
355	0.09218553816
356	0.09218014962
357	0.09214539446
358	0.09214332799
359	0.09213844517
360	0.09209041922
361	0.09208353969
362	0.09207615444
363	0.09207141985
364	0.09196525356
365	0.09195228795
366	0.09194623675
367	0.09191318185
368	0.09186589704
369	0.0918603254
370	0.09185869489
371	0.09185477121
372	0.09184965297
373	0.09184896415
374	0.09184564209
375	0.09180044992
376	0.09174031285
377	0.09168598284
378	0.09163705008
379	0.09159521484
380	0.09141955566
381	0.09141877093
382	0.09139380755
383	0.09135339355
384	0.09127544294
385	0.09099949428
386	0.09098499407
387	0.09098393903
388	0.09098143659
389	0.09097557722
390	0.09097296143
391	0.09096895926
392	0.09096895926
393	0.09096153913
394	0.09095421491
395	0.09093457903
396	0.09093434361
397	0.09093433489
398	0.0907638637
399	0.09075687953
400	0.09074777658
401	0.09073778425
402	0.09072335379
403	0.09070621164
404	0.09069641985
405	0.09069321987
406	0.09064142718
407	0.09062205287
408	0.09061371722
409	0.09059923444
410	0.09059027972
411	0.09057684326
412	0.09055641392
413	0.09051456996
414	0.09050493513
415	0.09041578892
416	0.09017542376
417	0.09017400251
418	0.09017126465
419	0.09016890172
420	0.09015220424
421	0.09015086147
422	0.09014788818
423	0.09014746094
424	0.09011418806
425	0.09010688128
426	0.09010470145
427	0.0900978132
428	0.09006814139
429	0.09006290981
430	0.09005809675
431	0.09004745919
432	0.09003859166
433	0.09003744071
434	0.08980184501
435	0.08979512242
436	0.08976284354
437	0.08975453404
438	0.08975235421
439	0.08974922398
440	0.08974871826
441	0.08950544957
442	0.08949780273
443	0.08949053955
444	0.08947413853
445	0.08946651786
446	0.08946646554
447	0.08945755441
448	0.08945479039
449	0.08944765799
450	0.08944176374
451	0.08930573382
452	0.08930117362
453	0.08928948975
454	0.08928369141
455	0.08928036063
456	0.08927813721
457	0.08925404576
458	0.08924645124
459	0.08924486433
460	0.08924125453
461	0.08924026925
462	0.08923715646
463	0.0892298148
464	0.08922845459
465	0.08917430769
466	0.08916773333
467	0.08916755022
468	0.08916607666
469	0.08914727783
470	0.08911067418
471	0.08910922677
472	0.08909884208
473	0.08909065465
474	0.08907373919
475	0.08907183838
476	0.0890699986
477	0.08906935338
478	0.08906327602
479	0.0890617327
480	0.08899899728
481	0.08897174944
482	0.08896679688
483	0.08891093227
484	0.08889835031
485	0.08887582833
486	0.08886593192
487	0.08886441476
488	0.0888632115
489	0.08885800607
490	0.08884866769
491	0.08883971296
492	0.08881825474
493	0.08881667655
494	0.08877684675
495	0.08876086426
496	0.08875888497
497	0.08874473354
498	0.08874189976
499	0.08874174282
500	0.08874170794
501	0.08873564802
502	0.08873493304
503	0.0887343314
504	0.08873038156
505	0.08872087751
506	0.08872086007
507	0.08871971784
508	0.08871427699
509	0.08871276855
510	0.08870844378
511	0.0886971174
512	0.08866300746
513	0.08866028704
514	0.08864523751
515	0.0886343471
516	0.08863293457
517	0.08862421526
518	0.08861450195
519	0.08859827532
520	0.08858148193
521	0.08853766741
522	0.08853620257
523	0.08853337751
524	0.08853078788
525	0.08853063965
526	0.08849243164
527	0.08848962402
528	0.08846531459
529	0.08846329171
530	0.08842976597
531	0.08842780413
532	0.08842650495
533	0.08842220633
534	0.08842186628
535	0.08842174421
536	0.08841843087
537	0.0883855678
538	0.08838391985
539	0.08838259452
540	0.08838243757
541	0.08838202776
542	0.0883817749
543	0.08837697056
544	0.08834905134
545	0.0883399571
546	0.08832435826
547	0.08832296317
548	0.08832268415
549	0.08831730434
550	0.0883026995
551	0.08829950823
552	0.08829823521
553	0.0882713623
554	0.0882661656
555	0.08825947789
556	0.08824121094
557	0.08824118478
558	0.08821036203
559	0.08819790213
560	0.08819295829
561	0.0881927403
562	0.08819082206
563	0.08818906948
564	0.08816996547
565	0.08815565709
566	0.08804391915
567	0.08804153006
568	0.0880400129
569	0.08803997803
570	0.08803152902
571	0.08800778634
572	0.08800775146
573	0.08800634766
574	0.08800288609
575	0.08799672154
576	0.08796266392
577	0.08796164376
578	0.08796018764
579	0.08795893206
580	0.08795123291
581	0.08795037842
582	0.08794292341
583	0.0879420166
584	0.0879420166
585	0.08793977574
586	0.08793776158
587	0.08793657575
588	0.08793597412
589	0.08793537249
590	0.08793532889
591	0.0879351981
592	0.08792330497
593	0.08792271205
594	0.08792270333
595	0.08792272949
596	0.08792271205
597	0.0879226423
598	0.08792165702
599	0.08792140416
