iter	Logloss
0	0.6572037528
1	0.6546856864
2	0.6519792132
3	0.6492388393
4	0.6469640765
5	0.6441902204
6	0.6421720843
7	0.6392490932
8	0.6372811105
9	0.6350041155
10	0.6327654855
11	0.6302130999
12	0.6274312221
13	0.6252630441
14	0.6228827427
15	0.6204464983
16	0.6177721819
17	0.6158641183
18	0.6131263253
19	0.6104668666
20	0.6079272461
21	0.6058260324
22	0.6036545759
23	0.6009822126
24	0.5987396763
25	0.5964082729
26	0.5941131417
27	0.5921367187
28	0.5893822545
29	0.5867219587
30	0.5845916574
31	0.5823303571
32	0.5801946847
33	0.5781638532
34	0.5759649135
35	0.5738891602
36	0.5714063546
37	0.5691987305
38	0.5665794503
39	0.5644986398
40	0.5628304967
41	0.5604696219
42	0.5586083287
43	0.5564240374
44	0.553971296
45	0.5520199498
46	0.5496468331
47	0.5474558454
48	0.5455774972
49	0.5432697754
50	0.5405893903
51	0.5381973354
52	0.5365797991
53	0.5348044782
54	0.5327572893
55	0.53081393
56	0.5284351981
57	0.5268056641
58	0.5246939174
59	0.5228570382
60	0.520350865
61	0.5182877023
62	0.5158001535
63	0.5141067592
64	0.5120878557
65	0.5099094238
66	0.5078464007
67	0.5059470215
68	0.5039213518
69	0.5015884138
70	0.4997070661
71	0.4974342215
72	0.495254534
73	0.4932531041
74	0.4915462123
75	0.4896441476
76	0.4877378627
77	0.4860433175
78	0.4843092913
79	0.4827154367
80	0.4805427595
81	0.4786832799
82	0.4771546108
83	0.4751882324
84	0.4735122768
85	0.4719312919
86	0.4701609933
87	0.4688517718
88	0.4676062012
89	0.4660133231
90	0.4644756906
91	0.4627668806
92	0.4608373326
93	0.4594675991
94	0.4573373675
95	0.4558800223
96	0.4541930106
97	0.4526623186
98	0.4513185686
99	0.449951416
100	0.4484342215
101	0.4463670131
102	0.4443223005
103	0.442212507
104	0.4401278948
105	0.4387817034
106	0.4373736747
107	0.4356521345
108	0.4342839704
109	0.4326060965
110	0.4308892648
111	0.4288465053
112	0.4275764858
113	0.425513916
114	0.4234220494
115	0.4220685338
116	0.4209527065
117	0.4193055594
118	0.4178234166
119	0.4165359933
120	0.4147878767
121	0.4135369001
122	0.4119676688
123	0.4107859933
124	0.4092282366
125	0.4071933594
126	0.4053379604
127	0.4038141741
128	0.4023972517
129	0.4009873047
130	0.3998942522
131	0.3985343192
132	0.3971130371
133	0.3957428153
134	0.3944658203
135	0.3924517997
136	0.3906961844
137	0.3889172015
138	0.3871942662
139	0.3860602679
140	0.3841715611
141	0.3824508929
142	0.3809158761
143	0.3799620536
144	0.3784247001
145	0.3772763323
146	0.376311942
147	0.3746203962
148	0.3733894392
149	0.3721089216
150	0.3710995396
151	0.3698422154
152	0.3684807478
153	0.3671096889
154	0.365859375
155	0.3650161482
156	0.3636363351
157	0.3624027623
158	0.3608732213
159	0.3593622698
160	0.3581766881
161	0.3567068569
162	0.3557356306
163	0.3548399484
164	0.3535797642
165	0.3523009905
166	0.3508744768
167	0.3498593401
168	0.3487532087
169	0.3473470982
170	0.3458573521
171	0.3445629883
172	0.3434663086
173	0.3420863211
174	0.3409023786
175	0.340136649
176	0.339069615
177	0.3378266602
178	0.3364923619
179	0.3351447405
180	0.334151995
181	0.3328419713
182	0.3317927944
183	0.3304527065
184	0.3290742885
185	0.3279421387
186	0.3266115374
187	0.3255918666
188	0.3241143624
189	0.3232281669
190	0.3220640695
191	0.3204924316
192	0.3194097377
193	0.3182919224
194	0.3172614397
195	0.316307966
196	0.3156157227
197	0.3145866002
198	0.3135972377
199	0.3123590262
200	0.3113741281
201	0.3105089286
202	0.3092497559
203	0.3078671875
204	0.3067950963
205	0.3055388881
206	0.3046243722
207	0.3034316755
208	0.3025692313
209	0.3015649065
210	0.3006394392
211	0.2996373814
212	0.2986228027
213	0.2975198451
214	0.2959654018
215	0.2946816755
216	0.2932959682
217	0.2920363421
218	0.2912363107
219	0.2899056222
220	0.289043736
221	0.2883957868
222	0.2872760882
223	0.286180821
224	0.2851533552
225	0.2840611747
226	0.2829547991
227	0.2819956229
228	0.2807726528
229	0.2796756417
230	0.2790952497
231	0.2782566267
232	0.2772829241
233	0.2765123117
234	0.275597883
235	0.2747754255
236	0.2739492188
237	0.2730250419
238	0.2720021449
239	0.2709129464
240	0.2700256696
241	0.2690584542
242	0.2679503871
243	0.2672244001
244	0.2660954241
245	0.2652520926
246	0.2644276123
247	0.263685076
248	0.26292259
249	0.2620915876
250	0.2611935512
251	0.2602601144
252	0.2592518485
253	0.2583595319
254	0.2573747035
255	0.2564332799
256	0.2554360177
257	0.2544994768
258	0.2537088972
259	0.2529850028
260	0.2523020194
261	0.2516561802
262	0.2508178711
263	0.2497982003
264	0.2489122489
265	0.2479620361
266	0.2469780099
267	0.2461747524
268	0.2451129325
269	0.2442469134
270	0.2434405343
271	0.2427687465
272	0.241980678
273	0.2408947405
274	0.2401582554
275	0.2394755685
276	0.2387174072
277	0.2375819964
278	0.2367188023
279	0.2359153878
280	0.2352896554
281	0.234664917
282	0.2338473424
283	0.2332791051
284	0.2327102574
285	0.2317767683
286	0.2307596087
287	0.2304545898
288	0.2293461391
289	0.2288647112
290	0.2280507464
291	0.2273245326
292	0.226427281
293	0.2260075509
294	0.2250410156
295	0.2243773019
296	0.2236059396
297	0.2227006662
298	0.2221956613
299	0.221594186
