iter	Passed	Remaining
270	25291	30704
271	25330	30545
272	25362	30379
273	25395	30214
274	25432	30056
275	25468	29897
276	25502	29737
277	25543	29586
278	25580	29431
279	25618	29277
280	25657	29126
281	25687	28966
282	25722	28812
283	25760	28662
284	25793	28508
285	25823	28351
286	25858	28200
287	25899	28057
288	25935	27909
289	25972	27763
290	26007	27615
291	26037	27463
292	26070	27316
293	26108	27174
294	26145	27031
295	26180	26887
296	26212	26741
297	26243	26595
298	26280	26456
299	26314	26314
300	26347	26172
301	26382	26033
302	26419	25896
303	26458	25762
304	26496	25627
305	26535	25494
306	26572	25360
307	26607	25225
308	26645	25093
309	26677	24956
310	26712	24822
311	26745	24688
312	26780	24556
313	26815	24424
314	26852	24294
315	26884	24162
316	26919	24032
317	26955	23903
318	26987	23772
319	27021	23643
320	27057	23517
321	27094	23392
322	27132	23268
323	27177	23150
324	27218	23030
325	27254	22907
326	27289	22782
327	27325	22660
328	27358	22535
329	27398	22416
330	27434	22295
331	27466	22171
332	27503	22052
333	27539	21932
334	27575	21813
335	27611	21695
336	27646	21575
337	27679	21455
338	27715	21338
339	27747	21218
340	27778	21098
341	27813	20982
342	27844	20863
343	27885	20751
344	27918	20635
345	27951	20518
346	27988	20406
347	28024	20293
348	28059	20180
349	28094	20067
350	28129	19955
351	28166	19844
352	28198	19731
353	28229	19617
354	28262	19504
355	28298	19395
356	28331	19284
357	28373	19179
358	28406	19069
359	28439	18959
360	28476	18852
361	28508	18743
362	28548	18639
363	28587	18534
364	28623	18429
365	28657	18321
366	28693	18216
367	28723	18108
368	28760	18004
369	28791	17897
370	28827	17793
371	28863	17690
372	28899	17587
373	28929	17481
374	28961	17376
375	28996	17274
376	29034	17174
377	29070	17073
378	29104	16971
379	29139	16870
380	29176	16770
381	29207	16668
382	29242	16568
383	29281	16470
384	29321	16374
385	29354	16274
386	29389	16175
387	29427	16079
388	29462	15981
389	29502	15885
390	29544	15792
391	29576	15693
392	29612	15597
393	29651	15503
394	29689	15408
395	29724	15312
396	29761	15218
397	29797	15123
398	29833	15029
399	29872	14936
400	29908	14842
401	29941	14747
402	29975	14652
403	30011	14560
404	30045	14466
405	30083	14374
406	30118	14282
407	30153	14189
408	30187	14097
409	30230	14009
410	30268	13919
411	30303	13827
412	30336	13735
413	30371	13645
414	30406	13554
415	30443	13465
416	30478	13375
417	30512	13285
418	30549	13196
419	30589	13109
420	30627	13022
421	30670	12936
422	30706	12848
423	30736	12758
424	30769	12669
425	30800	12580
426	30836	12493
427	30871	12406
428	30903	12318
429	30935	12230
430	30971	12144
431	31011	12059
432	31053	11976
433	31089	11891
434	31124	11805
435	31164	11722
436	31203	11638
437	31238	11554
438	31282	11472
439	31317	11388
440	31355	11304
441	31392	11221
442	31426	11137
443	31462	11054
444	31495	10970
445	31533	10888
446	31574	10807
447	31615	10726
448	31651	10644
449	31689	10563
450	31722	10480
451	31759	10399
452	31794	10317
453	31832	10236
454	31868	10156
455	31906	10075
456	31949	9997
457	31986	9917
458	32022	9837
459	32064	9758
460	32100	9679
461	32141	9600
462	32179	9521
463	32226	9445
464	32263	9366
465	32305	9289
466	32346	9212
467	32380	9132
468	32412	9053
469	32450	8975
470	32482	8896
471	32517	8818
472	32551	8740
473	32590	8663
474	32624	8585
475	32669	8510
476	32707	8433
477	32745	8357
478	32786	8282
479	32818	8204
480	32854	8128
481	32895	8053
482	32930	7976
483	32966	7901
484	33003	7825
485	33040	7750
486	33080	7675
487	33111	7599
488	33148	7524
489	33182	7449
490	33216	7373
491	33255	7299
492	33290	7225
493	33325	7150
494	33362	7076
495	33397	7002
496	33428	6927
497	33467	6854
498	33507	6782
499	33538	6707
500	33576	6634
501	33610	6561
502	33644	6488
503	33680	6415
504	33711	6341
505	33745	6268
506	33785	6197
507	33825	6125
508	33860	6053
509	33895	5981
510	33928	5909
511	33960	5836
512	34002	5766
513	34033	5694
514	34066	5622
515	34097	5550
516	34130	5479
517	34161	5407
518	34198	5337
519	34236	5267
520	34272	5196
521	34305	5126
522	34342	5056
523	34375	4985
524	34407	4915
525	34439	4845
526	34478	4775
527	34514	4706
528	34550	4637
529	34589	4568
530	34618	4498
531	34658	4430
532	34691	4360
533	34729	4292
534	34763	4223
535	34797	4154
536	34830	4086
537	34869	4018
538	34908	3950
539	34941	3882
540	34974	3814
541	35008	3746
542	35041	3678
543	35081	3611
544	35120	3544
545	35156	3477
546	35187	3409
547	35221	3342
548	35259	3275
549	35296	3208
550	35331	3142
551	35374	3076
552	35407	3009
553	35449	2943
554	35488	2877
555	35525	2811
556	35560	2745
557	35599	2679
558	35635	2613
559	35669	2547
560	35709	2482
561	35749	2417
562	35782	2351
563	35819	2286
564	35857	2221
565	35897	2156
566	35932	2091
567	35971	2026
568	36010	1961
569	36044	1897
570	36079	1832
571	36112	1767
572	36147	1703
573	36183	1638
574	36216	1574
575	36248	1510
576	36285	1446
577	36320	1382
578	36354	1318
579	36386	1254
580	36422	1191
581	36463	1127
582	36502	1064
583	36536	1000
584	36574	937
585	36609	874
586	36641	811
587	36675	748
588	36709	685
589	36745	622
590	36788	560
591	36824	497
592	36860	435
593	36897	372
594	36938	310
595	36972	248
596	37009	185
597	37047	123
598	37083	61
599	37122	0
