iter	Logloss
115	0.1402104928
116	0.1402028721
117	0.1401998465
118	0.1401998291
119	0.1401998378
120	0.1401998291
121	0.1401954607
122	0.1401938913
123	0.1401938738
124	0.1401932547
125	0.140193246
126	0.140193246
127	0.1401930716
128	0.1401930455
129	0.1399303066
130	0.1399301322
131	0.1399231044
132	0.1399031721
133	0.1393109392
134	0.1391083112
135	0.1391060181
136	0.1390840628
137	0.1390822056
138	0.1390804967
139	0.1390800084
140	0.1390796509
141	0.1390796247
142	0.1390793631
143	0.139079337
144	0.1390793283
145	0.1390793108
146	0.1390789882
147	0.1390790057
148	0.1390789621
149	0.1390789621
150	0.1390789621
151	0.1390788836
152	0.1390788923
153	0.1390788923
154	0.1387372088
155	0.1387303205
156	0.138730242
157	0.1387297974
158	0.1387286377
159	0.1387278791
160	0.138693621
161	0.1386797137
162	0.1386796177
163	0.1386794782
164	0.1386734358
165	0.1384872437
166	0.1384855259
167	0.1384855172
168	0.1384850202
169	0.1384850115
170	0.1384849941
171	0.1384848982
172	0.1375364554
173	0.1375324707
174	0.1375323835
175	0.1370574777
176	0.1369495675
177	0.1369470825
178	0.1369465419
179	0.1366421683
180	0.1363208269
181	0.136285287
182	0.1362850255
183	0.1362437831
184	0.1362436175
185	0.1362413679
186	0.1351716221
187	0.1349308646
188	0.1349287284
189	0.1348885672
190	0.1348885236
191	0.1348627842
192	0.1348627494
193	0.1348626971
194	0.1348626099
195	0.1348530012
196	0.1347685721
197	0.1347683803
198	0.134767055
199	0.1347500349
200	0.1345593262
201	0.1338224051
202	0.1338221523
203	0.1335627267
204	0.1335586635
205	0.1335586199
206	0.1335377023
207	0.1335375192
208	0.1322645961
209	0.1322599313
210	0.1321902291
211	0.1321844657
212	0.1321832799
213	0.1321812308
214	0.1321169259
215	0.1319057268
216	0.1319053693
217	0.1319008527
218	0.1318985683
219	0.1318769095
220	0.1318610578
221	0.1318609968
222	0.1313478219
223	0.1313107213
224	0.1313096662
225	0.1313096401
226	0.1313089861
227	0.1313089774
228	0.13130896
229	0.1313089774
230	0.1313089687
231	0.131308742
232	0.1313075736
233	0.1313075387
234	0.1313040336
235	0.1313039987
236	0.1311431798
237	0.1311387591
238	0.1311387591
239	0.1311386632
240	0.131138637
241	0.1311192104
242	0.1311169608
243	0.1311165684
244	0.1305859549
245	0.1303980539
246	0.1302522757
247	0.1301152867
248	0.1300970808
249	0.1300962612
250	0.1300962088
251	0.1300941947
252	0.1300936802
253	0.129688433
254	0.1288333915
255	0.1288239746
256	0.1287661656
257	0.128633388
258	0.1286322806
259	0.1286314087
260	0.1286314087
261	0.1286287057
262	0.1285402483
263	0.1285011422
264	0.1274481027
265	0.127354963
266	0.1273548235
267	0.1273544835
268	0.1273464443
269	0.1273248378
270	0.1272848511
271	0.1272692435
272	0.1271106131
273	0.1271045271
274	0.1270241699
275	0.1270114485
276	0.1270106201
277	0.1267052089
278	0.1266238316
279	0.1266134992
280	0.1266121477
281	0.1266120431
282	0.1266116682
283	0.1266085205
284	0.1266082938
285	0.1265957467
286	0.1265929827
287	0.1265928519
288	0.1265928519
289	0.1262981044
290	0.12627628
291	0.1262760271
292	0.1262581787
293	0.1262581874
294	0.1262548131
295	0.1262535924
296	0.1262484218
297	0.1262372698
298	0.1261347307
299	0.1261346784
300	0.1261345825
301	0.126134504
302	0.1261344866
303	0.1261338152
304	0.1261199254
305	0.1261193412
306	0.1261167864
307	0.1261167254
308	0.1261165946
309	0.1260654994
310	0.1260650896
311	0.126018389
312	0.126015686
313	0.1260154593
314	0.1259927543
315	0.125877642
316	0.1258772409
317	0.1258768223
318	0.1258246896
319	0.1258049927
320	0.125804984
321	0.1258049142
322	0.1257680054
323	0.1257679095
324	0.1257675171
325	0.1257674648
326	0.1257674648
327	0.125766619
328	0.1257566528
329	0.1257563477
330	0.125754691
331	0.125754691
332	0.1256971697
333	0.1256971697
334	0.1254546683
335	0.1251946847
336	0.1251597639
337	0.1251545759
338	0.1251545759
339	0.1251545149
340	0.1251539743
341	0.1251539045
342	0.1251538609
343	0.1251391078
344	0.1251377825
345	0.1251203265
346	0.1251202829
347	0.1251202916
348	0.1251202741
349	0.125120248
350	0.1251202305
351	0.1251202218
352	0.1251200038
353	0.1251199166
354	0.1248163191
355	0.1248162667
356	0.1248153338
357	0.1248151245
358	0.1245962001
359	0.1245780814
360	0.1245724836
361	0.1245708008
362	0.1245707572
363	0.1245693359
364	0.1245643311
365	0.1245642787
366	0.1245642787
367	0.1245642526
368	0.1245616629
369	0.1245616717
370	0.124561506
371	0.1245613665
372	0.1245512783
373	0.1245512521
374	0.1245465611
375	0.1245450527
376	0.124544233
377	0.1245441284
378	0.1245441197
379	0.124543675
380	0.1245436576
381	0.1245284075
382	0.124524013
383	0.1236551078
384	0.1236544974
385	0.1236336321
386	0.1235562483
387	0.1235489415
388	0.1235417829
389	0.1231340942
390	0.1228559047
391	0.1228546666
392	0.1228348127
393	0.1228348127
394	0.1228028303
395	0.1228028041
396	0.1227915562
397	0.1227411237
398	0.1227146781
399	0.1227146694
400	0.1227078945
401	0.1227078857
402	0.1227078857
403	0.1226968907
404	0.1226809082
405	0.1226808908
406	0.1226809082
407	0.1226802281
408	0.122643171
409	0.1226427699
410	0.1226420375
411	0.1226420288
412	0.1226420375
413	0.1226420375
414	0.1226420201
415	0.1226420375
416	0.1226420201
417	0.1226420375
418	0.1226420201
419	0.1226420027
420	0.1226420114
421	0.1226420288
422	0.1226420375
423	0.1226420114
424	0.1226420288
425	0.1226420288
426	0.1226420201
427	0.1226420027
428	0.1226420375
429	0.1226420288
430	0.1226420201
431	0.1226420114
432	0.1226420114
433	0.1226101859
434	0.1226101336
435	0.1226085641
436	0.1226085292
437	0.1226085292
438	0.1202487444
439	0.1202297712
440	0.1201954346
441	0.1201939872
442	0.1201608276
443	0.1201410784
444	0.120120309
445	0.1201202829
446	0.1201202829
447	0.1200218244
448	0.119171378
449	0.1191710815
450	0.1191709682
451	0.1191257324
452	0.1191252877
453	0.1190481655
454	0.1190261492
455	0.1190255214
456	0.1183623832
457	0.1182870745
458	0.1182870658
459	0.1182858887
460	0.1182775181
461	0.1182711007
462	0.118256618
463	0.1182565569
464	0.1182168318
465	0.1182161952
466	0.1182161604
467	0.118215986
468	0.1182126378
469	0.1182125767
470	0.118187718
471	0.1180868705
472	0.1180868792
473	0.1180851876
474	0.1180851964
475	0.1180851964
476	0.1180851876
477	0.1180851702
478	0.1180851702
479	0.1180851702
480	0.1180810372
481	0.1180810372
482	0.1180810372
483	0.1180810372
484	0.1180810024
485	0.1180419312
486	0.1180417393
487	0.118039699
488	0.117999285
489	0.1179708862
490	0.1179708862
491	0.1179280919
492	0.1179226423
493	0.1179224156
494	0.1179222412
495	0.1179104178
496	0.1179103306
497	0.1179103132
498	0.1179102173
499	0.1179102086
500	0.117906808
501	0.1178752005
502	0.1178746512
503	0.1178579102
504	0.1178307146
505	0.117829677
506	0.1174637887
507	0.117445731
508	0.1173596453
509	0.1173595058
510	0.1173590611
511	0.117347447
512	0.1173471767
513	0.1172778843
514	0.1172199533
515	0.1172195435
516	0.1172192906
517	0.1172192819
518	0.1172192906
519	0.1172192208
520	0.1172192296
521	0.1171973267
522	0.1171886684
523	0.1171886161
524	0.1171829049
525	0.1171826782
526	0.1171746041
527	0.1171745257
528	0.1171027396
529	0.117102635
530	0.1171021729
531	0.1171021903
532	0.1170990688
533	0.1170990339
534	0.1170990165
535	0.1170934448
536	0.1170934187
537	0.1170931396
538	0.1170880999
539	0.1170879691
540	0.1170879081
541	0.1170868094
542	0.1167061506
543	0.1166901071
544	0.1166744908
545	0.1166742292
546	0.1166742292
547	0.1166742467
548	0.1166278774
549	0.116627546
550	0.1166275199
551	0.116627485
552	0.1166112322
553	0.1166110753
554	0.1166110404
555	0.1166110665
556	0.1166110142
557	0.1166104736
558	0.1166104911
559	0.1166097151
560	0.1166071341
561	0.1166070905
562	0.1166070382
563	0.1166063756
564	0.1166063756
565	0.1166063581
566	0.1166060006
567	0.1166057478
568	0.1166056431
569	0.1166056519
570	0.116605617
571	0.1165071062
572	0.1165006714
573	0.116443124
574	0.1164370292
575	0.1164148647
576	0.1164143328
577	0.1164141235
578	0.1163974173
579	0.1163163103
580	0.1163153861
581	0.1161057914
582	0.1161013184
583	0.1161005859
584	0.1161005947
585	0.1161005859
586	0.1160933315
587	0.1160932704
588	0.1160415388
589	0.1159027884
590	0.1158930664
591	0.1158879656
592	0.1158879482
593	0.115882734
594	0.1158770316
595	0.115873073
596	0.1158728812
597	0.1157896467
598	0.11577948
599	0.11577948
