iter	Passed	Remaining
234	250876	389659
235	251976	388641
236	253029	387551
237	254110	386504
238	255161	385412
239	256274	384411
240	257359	383370
241	258413	382281
242	259456	381177
243	260533	380122
244	261576	379019
245	262624	377922
246	263715	376889
247	264797	375842
248	265883	374799
249	266955	373737
250	268002	372641
251	269073	371578
252	270222	370620
253	271333	369611
254	272397	368538
255	273443	367440
256	274481	366331
257	275525	365231
258	276569	364131
259	277631	363056
260	278661	361939
261	279718	360857
262	280767	359766
263	281810	358668
264	282855	357571
265	283902	356479
266	284940	355375
267	285970	354261
268	287015	353167
269	288072	352088
270	289133	351014
271	290180	349923
272	291213	348816
273	292250	347714
274	293293	346619
275	294336	345524
276	295385	344438
277	296507	343436
278	297559	342353
279	298595	341252
280	299657	340180
281	300693	339079
282	301744	337996
283	302802	336920
284	303859	335845
285	304901	334751
286	305931	333646
287	306967	332548
288	308001	331448
289	309030	330343
290	310064	329243
291	311106	328153
292	312145	327060
293	313183	325966
294	314214	324866
295	315255	323775
296	316288	322678
297	317314	321573
298	318346	320475
299	319386	319386
300	320430	318300
301	321464	317206
302	322490	316104
303	323524	315010
304	324557	313916
305	325599	312830
306	326636	311740
307	327670	310648
308	328713	309564
309	329759	308484
310	330720	307325
311	331752	306233
312	332784	305141
313	333825	304057
314	334859	302968
315	335898	301883
316	336927	300789
317	337965	299704
318	339021	298636
319	340059	297552
320	341099	296470
321	342138	295386
322	343180	294306
323	344218	293223
324	345268	292149
325	346300	291062
326	347350	289990
327	348388	288907
328	349418	287819
329	350452	286733
330	351480	285644
331	352509	284556
332	353672	283575
333	354708	282492
334	355749	281414
335	356788	280333
336	357821	279249
337	358861	278170
338	359893	277086
339	360929	276005
340	361965	274924
341	363007	273847
342	364040	272765
343	365094	271698
344	366123	270612
345	367157	269531
346	368191	268450
347	369222	267367
348	370261	266290
349	371296	265211
350	372322	264126
351	373368	263055
352	374408	261980
353	375445	260902
354	376471	259818
355	377515	258746
356	378545	257665
357	379579	256587
358	380624	255516
359	381664	254442
360	382693	253362
361	383740	252293
362	384777	251218
363	385806	250138
364	386839	249060
365	387878	247987
366	388924	246919
367	389953	245840
368	390983	244761
369	392018	243686
370	393052	242612
371	394087	241537
372	395124	240464
373	396164	239393
374	397203	238321
375	398235	237246
376	399390	236244
377	400434	235175
378	401471	234103
379	402509	233031
380	403549	231961
381	404592	230893
382	405635	229824
383	406681	228758
384	407726	227691
385	408759	226617
386	409807	225553
387	410838	224478
388	411875	223408
389	412903	222332
390	413936	221260
391	414980	220193
392	416019	219124
393	417053	218053
394	418084	216980
395	419110	215905
396	420147	214836
397	421183	213766
398	422225	212700
399	423267	211633
400	424309	210567
401	425349	209500
402	426388	208433
403	427427	207365
404	428465	206298
405	429497	205227
406	430536	204160
407	431572	203092
408	432607	202024
409	433653	200961
410	434719	199907
411	435751	198838
412	436787	197770
413	437819	196701
414	438861	195637
415	439901	194571
416	440956	193513
417	441983	192442
418	443017	191375
419	444124	190339
420	445170	189276
421	446207	188210
422	447249	187146
423	448287	186081
424	449329	185018
425	450392	183963
426	451435	182899
427	452463	181831
428	453498	180764
429	454524	179695
430	455562	178631
431	456589	177562
432	457620	176495
433	458670	175436
434	459710	174372
435	460230	173114
436	461265	172050
437	462304	170989
438	463346	169928
439	464379	168865
440	465426	167806
441	466452	166741
442	467487	165678
443	468518	164614
444	469558	163553
445	470596	162493
446	471626	161429
447	472656	160365
448	473683	159301
449	474715	158238
450	475755	157178
451	476793	156118
452	477822	155055
453	478859	153994
454	479895	152933
455	480943	151876
456	481979	150816
457	483010	149754
458	484036	148690
459	485068	147629
460	486097	146567
461	487127	145505
462	488164	144446
463	489294	143414
464	490332	142354
465	491361	141292
466	492400	140234
467	493442	139176
468	494472	138114
469	495509	137055
470	496535	135993
471	497568	134933
472	498605	133874
473	499646	132817
474	500696	131762
475	501212	130567
476	502247	129510
477	503285	128453
478	504318	127395
479	505389	126347
480	506425	125290
481	507484	124238
482	508541	123187
483	509603	122136
484	510678	121088
485	511710	120030
486	512760	118977
487	513811	117924
488	514912	116881
489	516036	115844
490	517068	114787
491	518099	113729
492	519137	112672
493	520172	111615
494	521214	110560
495	522244	109502
496	523282	108446
497	524311	107389
498	525344	106332
499	526383	105276
500	527421	104220
501	528450	103163
502	529481	102106
503	530569	101060
504	531603	100004
505	532637	98948
506	533678	97893
507	534713	96837
508	535747	95781
509	536781	94726
510	537810	93669
511	539348	92700
512	540407	91648
513	541508	90602
514	542673	89567
515	543795	88524
516	544950	87487
517	546064	86442
518	547182	85398
519	548326	84357
520	549660	83345
521	550698	82288
522	551811	81241
523	552845	80183
524	553883	79126
525	554969	78075
526	556004	77017
527	557048	75961
528	558084	74903
529	559125	73846
530	560166	72789
531	561204	71732
532	562229	70674
533	563278	69618
534	564313	68561
535	565360	67505
536	566401	66449
537	567427	65391
538	568463	64334
539	569503	63278
540	570530	62220
541	571565	61163
542	572590	60106
543	573626	59049
544	574667	57993
545	575706	56937
546	576756	55883
547	577783	54826
548	578822	53770
549	579861	52714
550	580901	51659
551	581934	50602
552	582971	49547
553	584004	48491
554	585051	47436
555	586081	46380
556	587129	45325
557	588173	44271
558	589212	43215
559	590254	42161
560	591288	41105
561	592352	40052
562	593388	38997
563	594423	37941
564	595461	36886
565	596501	35832
566	597533	34777
567	598573	33722
568	599606	32667
569	600652	31613
570	601692	30558
571	602720	29503
572	603752	28449
573	604780	27394
574	605816	26339
575	606855	25285
576	607399	24211
577	608450	23159
578	609530	22107
579	609859	21029
580	610986	19980
581	612089	18930
582	613132	17878
583	614265	16829
584	615305	15777
585	616350	14725
586	617389	13673
587	618421	12620
588	619458	11568
589	620637	10519
590	621704	9467
591	622774	8415
592	623869	7364
593	624979	6312
594	626027	5260
595	627074	4208
596	628180	3156
597	629239	2104
598	630282	1052
599	631332	0
