iter	MultiClass
275	0.01057854546
276	0.01056796773
277	0.0105502616
278	0.01049540626
279	0.01046504974
280	0.01043512895
281	0.01039583418
282	0.01036645762
283	0.01033092244
284	0.01031446415
285	0.01028865645
286	0.01023113759
287	0.01020653195
288	0.01016029104
289	0.01013687558
290	0.010098526
291	0.01004368507
292	0.01002082401
293	0.009985843235
294	0.009957548353
295	0.009932133145
296	0.009905701531
297	0.009896787008
298	0.00985766432
299	0.009837700738
300	0.009816770766
301	0.009793577406
302	0.009773166233
303	0.009736947801
304	0.009700679355
305	0.009677556356
306	0.00965213267
307	0.009642733256
308	0.009613267687
309	0.00957829539
310	0.009551920573
311	0.00954223548
312	0.00952532196
313	0.009501174927
314	0.009487753974
315	0.00944995541
316	0.009435974969
317	0.009409714593
318	0.009381419712
319	0.009368801541
320	0.009343443129
321	0.00931609514
322	0.009288112217
323	0.009267682393
324	0.009243064033
325	0.009226591322
326	0.009187303331
327	0.009161760118
328	0.009136780633
329	0.009113845825
330	0.009096388923
331	0.009074217902
332	0.009049841987
333	0.009017896016
334	0.009000723097
335	0.008970481025
336	0.008944292704
337	0.008929965549
338	0.008882600572
339	0.008866289775
340	0.008845182631
341	0.008837905036
342	0.008822277493
343	0.008795713637
344	0.008782630073
345	0.008764268663
346	0.00874374983
347	0.008729245504
348	0.008705492655
349	0.008694704692
350	0.008682056851
351	0.008657058716
352	0.008630310906
353	0.008604936388
354	0.008585410224
355	0.008561020745
356	0.008539890713
357	0.008520770603
358	0.008505104913
359	0.008496635437
360	0.008474946764
361	0.00844988505
362	0.008425042046
363	0.008405910068
364	0.008382735358
365	0.008379052056
366	0.008356024848
367	0.008338288201
368	0.008319341024
369	0.008299964057
370	0.008294099596
371	0.008287607829
372	0.008251074897
373	0.008245111254
374	0.00822612932
375	0.008201052348
376	0.008187396579
377	0.008176575555
378	0.008158915202
379	0.008155209012
380	0.008142000834
381	0.008124767727
382	0.0081091529
383	0.008100584242
384	0.008083561367
385	0.008060146756
386	0.008043256972
387	0.008039352417
388	0.008029793633
389	0.008008613586
390	0.007998630948
391	0.007981115553
392	0.007957477146
393	0.007944791158
394	0.007925502353
395	0.007911638048
396	0.007896202087
397	0.007881939358
398	0.007857835558
399	0.007835438199
400	0.007821815491
401	0.007807195028
402	0.007792066786
403	0.007776767307
404	0.007772166782
405	0.007763079325
406	0.00774981859
407	0.007742271423
408	0.007726809184
409	0.007713006761
410	0.007702240838
411	0.007686079237
412	0.007673619588
413	0.007664367676
414	0.007656071981
415	0.007640418159
416	0.007629103767
417	0.007623143514
418	0.00761241489
419	0.007607270983
420	0.007603209602
421	0.007593541463
422	0.007575323317
423	0.007571844313
424	0.007550203959
425	0.007538650513
426	0.00753061676
427	0.007517189874
428	0.007504074097
429	0.007483795166
430	0.007476863437
431	0.007461360508
432	0.007436550564
433	0.00741409217
434	0.007404251946
435	0.007395811293
436	0.00739125824
437	0.007382421705
438	0.007371217516
439	0.007357953389
440	0.007350810581
441	0.007342523363
442	0.007329775492
443	0.007314119127
444	0.007300788032
445	0.007290428162
446	0.007275446574
447	0.007264708625
448	0.007251733568
449	0.007243747287
450	0.007237896389
451	0.007229685465
452	0.007216851128
453	0.007205125597
454	0.007196127998
455	0.007188315498
456	0.007174204508
457	0.007163516574
458	0.007154624939
459	0.007142473857
460	0.007132371691
461	0.007117863125
462	0.007108372582
463	0.007104708778
464	0.007093075646
465	0.007087140401
466	0.007081316206
467	0.0070688591
468	0.007059968313
469	0.007051861233
470	0.007043565962
471	0.007036098056
472	0.007028505113
473	0.007020081414
474	0.007007408142
475	0.006992923737
476	0.006983986749
477	0.006978146871
478	0.006973696391
479	0.006962291718
480	0.006952549405
481	0.006939748976
482	0.006924450345
483	0.006909535726
484	0.006900566101
485	0.006891198476
486	0.00687942632
487	0.006869277954
488	0.006862603505
489	0.006852515327
490	0.006837070465
491	0.006827308231
492	0.006814579434
493	0.006808180915
494	0.006795101166
495	0.006786717733
496	0.006780457815
497	0.006770632002
498	0.006766713884
499	0.00675855128
500	0.006751074049
501	0.006741595798
502	0.006730337355
503	0.006726361169
504	0.006718153212
505	0.006712590112
506	0.006702641805
507	0.006692057716
508	0.006689086066
509	0.006677703857
510	0.006669771406
511	0.006661618551
512	0.006650721656
513	0.00664082294
514	0.00663713328
515	0.006629484812
516	0.006626156277
517	0.006612862057
518	0.006603641086
519	0.006596468608
520	0.006586810642
521	0.006576887767
522	0.00657087326
523	0.00656394577
524	0.006553507063
525	0.006545590295
526	0.006537467109
527	0.006535834418
528	0.006527200487
529	0.00651958847
530	0.006508288913
531	0.006504620446
532	0.006497865889
533	0.006493215773
534	0.006487213559
535	0.006481346978
536	0.006472682529
537	0.00646903695
538	0.006464545356
539	0.006461739858
540	0.006455410004
541	0.006449144575
542	0.006441981422
543	0.00643228658
544	0.006426356845
545	0.006420414395
546	0.006414231618
547	0.006402198368
548	0.00638831838
549	0.006379534403
550	0.006375090705
551	0.006369687822
552	0.006364104377
553	0.006355173747
554	0.006351659987
555	0.006345621321
556	0.00633757782
557	0.006334253099
558	0.006327706655
559	0.006318381415
560	0.006313608381
561	0.006309782664
562	0.006304863824
563	0.006299762302
564	0.00629192649
565	0.006286437141
566	0.006277832031
567	0.006271145715
568	0.006263841417
569	0.006257488251
570	0.006248572456
571	0.006243069967
572	0.006229590522
573	0.006221213447
574	0.006213344998
575	0.006205342187
576	0.006199659559
577	0.006190965441
578	0.006185501522
579	0.006183238983
580	0.006179907905
581	0.006170467377
582	0.006167460548
583	0.006163395352
584	0.006156433953
585	0.006152909173
586	0.00614739524
587	0.006138436635
588	0.006136731466
589	0.006129686568
590	0.006121765561
591	0.006117751227
592	0.006114056057
593	0.006107003954
594	0.006100006104
595	0.006096195645
596	0.006092676799
597	0.0060853636
598	0.00607857471
599	0.006074009366
